60,-48.6326502440833
64.3360333206194,-48.0537541558915
68.9854197238642,-47.4079497822455
73.970804366524,-46.8400459808417
79.3164689079618,-46.2244609503758
85.0484497756084,-45.6276969139704
91.1946649771761,-45.0122417315895
97.7850500772387,-44.4135058965613
104.851704000461,-43.7423863695405
112.429045371623,-43.1666790707409
120.553980153903,-42.5519778793931
129.266081401913,-41.9600132255963
138.60778200499,-41.3487664841435
148.624581359503,-40.8018905688312
159.365266976801,-40.1811005064751
170.882152106148,-39.5527153307824
183.231330530005,-38.9546395630345
196.472949772664,-38.3549771910828
210.671504052908,-37.7522470388419
225.896148407548,-37.1456427107005
242.221035515794,-36.5408134052815
259.725676864984,-35.9309932511152
278.495330016767,-35.3152871737348
298.621413859927,-34.7113636157268
320.201953872379,-34.1009989184665
343.342059561014,-33.4858227019238
368.154436404791,-32.8799625034008
394.759934794542,-32.2758788590042
423.28813864312,-31.662037010378
453.877996532778,-31.0508791366375
486.678498473814,-30.4381435310959
521.849401570671,-29.8223698883433
559.562008129933,-29.2109268666045
600.000000000002,-28.5914641204393
643.360333206196,-27.9760722808419
689.854197238644,-27.3548851912063
739.708043665242,-26.7311510169591
793.16468907962,-26.1076669042983
850.484497756086,-25.4811615595336
911.946649771763,-24.8513195466509
977.85050077239,-24.2183319530616
1048.51704000461,-23.5792685291834
1124.29045371623,-22.937312142538
1205.53980153903,-22.2875500415443
1292.66081401914,-21.6319361657044
1386.0778200499,-20.9687649984988
1486.24581359503,-20.2960733076468
1593.65266976802,-19.6133689827788
1708.82152106149,-18.9181409601749
1832.31330530006,-18.2091142552141
1964.72949772665,-17.4833088370915
2106.71504052909,-16.736892675253
2258.96148407549,-15.9671725621054
2422.21035515794,-15.1698889526916
2597.25676864985,-14.3404750145467
2784.95330016768,-13.4714865060267
2986.21413859928,-12.5566767467934
3202.0195387238,-11.5851177687738
3433.42059561015,-10.5449990202227
3681.54436404792,-9.42169861659906
3947.59934794543,-8.19268360104422
4232.88138643121,-6.86846894662808
4538.7799653278,-5.39280756701146
4866.78498473815,-3.78935182080813
5218.49401570673,-2.13470051089406
5595.62008129935,-0.67452142738892
6000.00000000003,-0.000874817873640196
6433.60333206198,-0.458679874141216
6898.54197238646,-1.78462665448393
7397.08043665244,-3.42091491159393
7931.64689079622,-5.06557305575802
8504.84497756088,-6.55116159049195
9119.46649771766,-7.92079847492246
9778.50500772393,-9.16829015765845
10485.1704000462,-10.316817505047
11242.9045371624,-11.3548771350659
12055.3980153904,-12.3397108734663
12926.6081401914,-13.2650139276219
13860.7782004991,-14.1423939992977
14862.4581359504,-14.979741707673
15936.5266976802,-15.7823634364703
17088.2152106149,-16.5560515255746
18323.1330530006,-17.3069530013466
19647.2949772665,-18.0379275791946
21067.1504052909,-18.747365611773
22589.614840755,-19.4412637847121
24222.1035515795,-20.1241409918993
25972.5676864986,-20.7956896202174
27849.5330016769,-21.4596722931923
29862.1413859929,-22.1192630025661
32020.1953872381,-22.7635717774643
34334.2059561016,-23.4032510876039
36815.4436404793,-24.0393390517599
39475.9934794544,-24.6743817051513
42328.8138643122,-25.2984658474433
45387.7996532781,-25.9205490154103
48667.8498473816,-26.5437834440514
52184.9401570674,-27.1582759781734
55956.2008129937,-27.7687049283438
60000.0000000005,-28.385738758885

