400;-31.109
600;-26.971
800;-26.070
1000;-24.078
2000;-17.417
4000;-7.995
5000;-3.213
5080;-2.784
5200;-1.285
5400;-1.416
5500;-1.053
5600;-0.732
5700;-0.447
5800;-0.270
5900;0.099
6000;-0.0729
6100;-0.024
6200;-0.196
6300;-0.296
6400;-0.499
6500;-0.732
6600;-0.972
6700;-1.275
7000;-2.197
7080;-2.932
8000;-5.301
10000;-9.640
30000;-22.204
55000;-27.707
60000;-28.511
65000;-29.091
